timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1524434607.953208,-0.253662,0.037436,0.336256,0.092447,-0.043969,-0.896628,-0.250775,-0.037427,-0.967322,0.059567,-0.018313,0.091986,25.820251,-24.087856,-49.902039,,,,,,,
1524434607.973227,-0.252560,0.043375,0.319093,0.039254,0.060128,-0.906580,-0.249648,-0.043361,-0.967365,-0.019349,0.022701,0.039356,24.431610,-24.265633,-49.082581,,,,,,,
1524434607.993247,-0.250599,0.048690,0.300508,0.040172,0.057877,-1.008897,-0.247690,-0.048670,-0.967616,0.065210,0.016276,0.057612,25.601471,-23.059193,-47.887634,,,,,,,
1524434608.013267,-0.247474,0.054667,0.279913,0.037641,0.105594,-1.078195,-0.244589,-0.054640,-0.968086,-0.014062,0.018904,0.039421,25.783386,-22.951736,-47.263184,,,,,,,
1524434608.033286,-0.243916,0.060681,0.258620,0.044389,0.131046,-1.113323,-0.241060,-0.060644,-0.968614,-0.024458,0.018789,0.069703,26.965469,-22.750320,-46.623901,,,,,,,
1524434608.053306,-0.238946,0.067690,0.236810,0.087483,0.202178,-1.148207,-0.236137,-0.067638,-0.969363,0.010367,0.015011,0.091738,28.180801,-23.439590,-46.775757,,,,,,,
1524434608.073325,-0.233538,0.074842,0.214616,0.094087,0.200028,-1.170546,-0.230773,-0.074773,-0.970130,0.033904,0.046574,0.033134,29.013123,-23.706207,-47.162659,,,,,,,
1524434608.093375,-0.227060,0.082783,0.192551,0.170753,0.234055,-1.143383,-0.224343,-0.082689,-0.970996,-0.029014,0.044160,0.083163,30.682846,-23.842316,-48.133789,,,,,,,
1524434608.113395,-0.220560,0.092235,0.171350,0.247442,0.242582,-1.121550,-0.217847,-0.092105,-0.971627,-0.041919,0.034091,0.059396,31.267563,-25.155106,-49.394043,,,,,,,
1524434608.133414,-0.213525,0.101629,0.150543,0.229183,0.258533,-1.107816,-0.210812,-0.101454,-0.972248,-0.042957,-0.017534,0.023090,31.361526,-25.912701,-49.774719,,,,,,,
1524434608.153434,-0.205224,0.109446,0.129038,0.109891,0.324367,-1.133135,-0.202567,-0.109227,-0.973158,0.016501,-0.079051,-0.011583,31.441391,-27.299461,-50.049438,,,,,,,
1524434608.173453,-0.195881,0.114056,0.106636,-0.055534,0.348797,-1.138513,-0.193366,-0.113808,-0.974503,0.020027,-0.103828,-0.073501,30.878326,-26.684315,-48.983765,,,,,,,
1524434608.193473,-0.186410,0.116201,0.084261,-0.106202,0.329738,-1.086626,-0.184083,-0.115940,-0.976049,-0.014876,-0.067745,-0.053980,31.837799,-25.415462,-47.942871,,,,,,,
1524434608.213492,-0.178911,0.119919,0.063895,0.059293,0.200262,-0.982122,-0.176680,-0.119632,-0.976971,-0.036637,-0.047818,-0.026096,32.648682,-25.551403,-47.023193,,,,,,,
1524434608.233512,-0.175118,0.124202,0.046736,0.020283,0.026244,-0.819307,-0.172882,-0.123882,-0.977121,-0.054580,-0.109272,-0.092505,33.449295,-24.990307,-46.684082,,,,,,,
1524434608.253531,-0.173746,0.125571,0.031922,-0.090945,-0.044770,-0.687888,-0.171512,-0.125241,-0.977189,-0.005703,-0.120136,-0.004546,34.235565,-25.552952,-46.779907,,,,,,,
1524434608.273582,-0.173683,0.126156,0.018823,-0.059500,-0.100998,-0.629054,-0.171437,-0.125822,-0.977127,0.056401,-0.038943,0.020340,35.089828,-24.744167,-47.181030,,,,,,,
1524434608.293601,-0.174823,0.128281,0.005902,0.014372,-0.165837,-0.658401,-0.172505,-0.127929,-0.976666,0.097752,0.013549,0.013134,35.996292,-25.059189,-48.233093,,,,,,,
1524434608.313621,-0.177432,0.130821,-0.006583,0.011735,-0.226330,-0.609388,-0.174995,-0.130448,-0.975889,-0.029321,-0.018371,0.027388,35.897552,-25.539745,-49.115112,,,,,,,
1524434608.333633,-0.181219,0.133064,-0.018116,0.007089,-0.284713,-0.574246,-0.178635,-0.132671,-0.974930,-0.038329,-0.035038,0.005172,35.489899,-26.156784,-49.752625,,,,,,,
1524434608.353653,-0.184967,0.135553,-0.030141,0.031127,-0.244417,-0.630574,-0.182227,-0.135138,-0.973925,0.021125,0.020041,0.061786,34.852493,-26.878014,-50.116516,,,,,,,
1524434608.373672,-0.187096,0.138593,-0.043439,0.013631,-0.175446,-0.695710,-0.184223,-0.138150,-0.973127,0.008762,0.014920,0.030760,33.204132,-26.253899,-49.011292,,,,,,,
1524434608.393692,-0.187750,0.140598,-0.057527,-0.051397,-0.104273,-0.699347,-0.184807,-0.140135,-0.972732,-0.050804,-0.020708,-0.005341,33.560562,-24.789413,-48.237915,,,,,,,
1524434608.413712,-0.187676,0.141806,-0.071170,-0.068854,-0.095723,-0.656829,-0.184703,-0.141331,-0.972579,-0.057790,-0.046459,-0.005662,34.181717,-23.906624,-47.318909,,,,,,,
1524434608.433732,-0.187998,0.142865,-0.083737,-0.067226,-0.094589,-0.600328,-0.184989,-0.142380,-0.972372,-0.022088,-0.021759,-0.033564,34.264313,-23.404591,-46.645569,,,,,,,
1524434608.453781,-0.187468,0.143963,-0.095930,-0.053226,-0.051043,-0.608761,-0.184444,-0.143467,-0.972316,0.028575,0.014423,0.050792,34.950348,-23.299698,-46.933350,,,,,,,
1524434608.473800,-0.187092,0.145480,-0.108324,-0.038185,-0.072307,-0.621450,-0.184037,-0.144967,-0.972170,0.014634,0.002648,0.054888,34.727203,-23.025242,-47.320984,,,,,,,
1524434608.493820,-0.186246,0.147096,-0.121514,-0.041859,-0.040512,-0.684361,-0.183171,-0.146566,-0.972094,0.005254,-0.010767,-0.007291,36.097076,-22.797382,-48.120728,,,,,,,
1524434608.513839,-0.185282,0.148880,-0.136603,-0.055925,-0.071449,-0.785712,-0.182186,-0.148330,-0.972012,0.032772,-0.029206,0.018505,36.441299,-23.546009,-49.216858,,,,,,,
1524434608.533859,-0.183729,0.150047,-0.153041,-0.114408,-0.024732,-0.807424,-0.180644,-0.149485,-0.972122,-0.030324,-0.011053,0.002930,35.939865,-24.469296,-49.933472,,,,,,,
1524434608.553879,-0.181763,0.150274,-0.169533,-0.143306,-0.028973,-0.800157,-0.178726,-0.149709,-0.972442,0.001846,-0.018809,0.047912,35.487244,-25.160172,-50.197388,,,,,,,
1524434608.573899,-0.180441,0.149936,-0.185845,-0.170153,-0.058700,-0.786482,-0.177450,-0.149375,-0.972727,0.004675,-0.054528,-0.031301,34.211502,-24.853981,-49.563782,,,,,,,
1524434608.593919,-0.179148,0.150206,-0.202383,-0.101467,-0.068314,-0.826521,-0.176185,-0.149642,-0.972916,0.060584,0.026672,0.089478,34.485306,-23.154972,-48.428223,,,,,,,
1524434608.613968,-0.178567,0.152376,-0.218798,-0.021660,-0.104398,-0.800404,-0.175562,-0.151787,-0.972697,-0.008596,0.046761,0.055231,34.747299,-22.531460,-47.593018,,,,,,,
1524434608.633987,-0.178280,0.156130,-0.234629,0.091694,-0.115049,-0.820957,-0.175180,-0.155496,-0.972179,0.008706,0.034754,0.097027,35.857956,-21.790989,-46.933838,,,,,,,
1524434608.654007,-0.177549,0.161663,-0.251299,0.134882,-0.065178,-0.868631,-0.174314,-0.160960,-0.971445,0.000273,0.041942,0.067988,36.599808,-21.726208,-46.656128,,,,,,,
1524434608.674026,-0.175282,0.168013,-0.268465,0.189802,-0.007869,-0.914093,-0.171930,-0.167224,-0.970812,-0.009497,0.051089,0.106783,36.558609,-22.029293,-47.039917,,,,,,,
1524434608.694046,-0.172285,0.175497,-0.286722,0.192327,-0.020674,-0.958842,-0.168801,-0.174597,-0.970063,-0.022163,0.041449,0.022248,37.360992,-22.027802,-47.996887,,,,,,,
1524434608.714066,-0.169000,0.181216,-0.305849,0.077200,-0.003699,-0.977738,-0.165443,-0.180226,-0.969612,-0.019936,-0.034114,-0.079903,38.418396,-22.513634,-48.911255,,,,,,,
1524434608.734086,-0.164883,0.184608,-0.325061,-0.009559,0.062212,-0.939951,-0.161348,-0.183561,-0.969676,-0.013045,-0.051683,-0.010991,38.602585,-23.280888,-49.510193,,,,,,,
1524434608.754104,-0.159299,0.187912,-0.343511,0.042589,0.115360,-0.915085,-0.155833,-0.186808,-0.969958,-0.005162,0.005198,0.052356,38.266983,-24.219822,-49.866089,,,,,,,
1524434608.774124,-0.154448,0.192060,-0.361696,0.058487,0.036753,-0.910714,-0.151006,-0.190882,-0.969928,-0.006770,-0.024511,-0.009243,36.739105,-24.020779,-49.536682,,,,,,,
1524434608.794174,-0.150830,0.195150,-0.379789,-0.005768,0.004905,-0.893027,-0.147407,-0.193914,-0.969881,-0.026238,-0.061259,-0.047499,36.926971,-22.720028,-48.082397,,,,,,,
1524434608.814193,-0.146546,0.197232,-0.397492,-0.033759,0.070813,-0.860175,-0.143191,-0.195956,-0.970102,-0.021910,-0.056211,0.022378,37.970718,-21.878410,-47.188171,,,,,,,
1524434608.834213,-0.141309,0.198694,-0.414645,-0.058538,0.086778,-0.833694,-0.138068,-0.197389,-0.970554,-0.007944,-0.046706,0.017765,38.471436,-21.484512,-46.513000,,,,,,,
1524434608.854233,-0.137223,0.199334,-0.431134,-0.086863,0.019921,-0.778460,-0.134084,-0.198017,-0.970984,-0.023128,-0.034665,-0.036187,39.477676,-21.316078,-46.197571,,,,,,,
1524434608.874253,-0.134472,0.199708,-0.446223,-0.080012,-0.036303,-0.715528,-0.131402,-0.198383,-0.971276,-0.017554,-0.040692,0.005212,39.915482,-21.078697,-46.587402,,,,,,,
1524434608.894272,-0.132978,0.200130,-0.460236,-0.067688,-0.074486,-0.665349,-0.129940,-0.198796,-0.971388,0.005596,-0.035350,0.011305,41.156250,-20.432526,-47.100830,,,,,,,
1524434608.914291,-0.132052,0.200361,-0.473846,-0.095415,-0.098925,-0.671931,-0.129034,-0.199023,-0.971463,0.025229,-0.013776,-0.013401,41.006271,-21.243168,-48.300720,,,,,,,
1524434608.934311,-0.130727,0.200032,-0.488145,-0.107942,-0.053279,-0.698662,-0.127756,-0.198700,-0.971698,0.000406,-0.001526,0.028247,41.396851,-21.729309,-49.245422,,,,,,,
1524434608.954330,-0.128532,0.200432,-0.501951,-0.060224,-0.025609,-0.658904,-0.125612,-0.199093,-0.971897,-0.070600,-0.013370,0.059772,40.724152,-22.593967,-49.733582,,,,,,,
1524434608.974380,-0.126826,0.200157,-0.515058,-0.124607,-0.052126,-0.626296,-0.123961,-0.198823,-0.972164,-0.052186,-0.026550,-0.032017,40.053802,-23.440361,-49.503418,,,,,,,
1524434608.994401,-0.125299,0.199117,-0.527728,-0.114171,-0.043594,-0.598513,-0.122502,-0.197804,-0.972557,-0.008525,0.026646,0.009636,39.555710,-20.893997,-48.265137,,,,,,,
1524434609.014420,-0.123630,0.199436,-0.539950,-0.026636,-0.037215,-0.595792,-0.120871,-0.198116,-0.972697,0.019827,0.052639,0.084666,40.504044,-20.468643,-47.561401,,,,,,,
1524434609.034440,-0.122087,0.200561,-0.552108,-0.023450,-0.044651,-0.594705,-0.119343,-0.199219,-0.972661,-0.003292,0.023102,0.019993,41.300598,-19.862148,-47.224365,,,,,,,
1524434609.054458,-0.120438,0.200931,-0.564099,-0.060931,-0.034012,-0.581100,-0.117730,-0.199582,-0.972783,-0.043510,-0.001514,-0.017299,41.723480,-20.018368,-47.560791,,,,,,,
1524434609.074478,-0.118127,0.201485,-0.575880,-0.027881,0.024430,-0.569154,-0.115469,-0.200124,-0.972943,-0.033808,-0.001887,0.072109,42.871048,-19.319748,-47.946167,,,,,,,
1524434609.094497,-0.114748,0.202139,-0.587378,-0.041734,0.060551,-0.568181,-0.112166,-0.200765,-0.973197,-0.020433,-0.005122,0.024482,43.571198,-19.484047,-48.925537,,,,,,,
1524434609.114517,-0.111429,0.202499,-0.599547,-0.040304,0.040316,-0.610807,-0.108926,-0.201118,-0.973492,0.033395,0.016273,0.018017,43.364990,-20.220917,-49.832703,,,,,,,
1524434609.134567,-0.107907,0.203851,-0.612322,0.029284,0.047728,-0.630590,-0.105467,-0.202442,-0.973598,0.029692,0.029194,0.037395,43.371490,-21.009438,-50.277344,,,,,,,
1524434609.154587,-0.104757,0.206957,-0.625012,0.112467,0.010552,-0.623634,-0.102334,-0.205483,-0.973296,0.012094,0.018319,0.064406,42.318741,-22.121483,-50.324951,,,,,,,
1524434609.174607,-0.103136,0.209953,-0.636855,0.066024,-0.071183,-0.573851,-0.100692,-0.208414,-0.972844,-0.034684,-0.047949,-0.045910,41.180084,-20.681705,-48.957336,,,,,,,
1524434609.194626,-0.102612,0.211821,-0.648200,0.012473,-0.096662,-0.558223,-0.100143,-0.210240,-0.972507,0.004226,-0.053157,-0.018948,41.932068,-19.731342,-48.053406,,,,,,,
1524434609.214645,-0.101880,0.213008,-0.659302,0.012324,-0.062640,-0.537973,-0.099405,-0.211401,-0.972331,0.004908,-0.031885,0.028621,42.201447,-19.215172,-47.512634,,,,,,,
1524434609.234665,-0.100612,0.214154,-0.670481,-0.014222,-0.061598,-0.554139,-0.098148,-0.212521,-0.972215,0.018879,-0.047642,0.007829,42.194321,-18.497593,-46.676819,,,,,,,
1524434609.254684,-0.099505,0.214733,-0.682386,-0.018178,-0.072267,-0.590405,-0.097060,-0.213086,-0.972200,0.036543,-0.008304,0.011263,42.903839,-17.998806,-46.689636,,,,,,,
1524434609.274704,-0.098465,0.215853,-0.694978,-0.012475,-0.091441,-0.633002,-0.096025,-0.214181,-0.972063,0.026185,-0.005515,0.021394,42.368500,-18.001610,-47.245300,,,,,,,
1524434609.294724,-0.097367,0.216604,-0.708185,-0.018737,-0.071273,-0.646901,-0.094942,-0.214914,-0.972007,-0.017363,-0.019522,0.028785,43.338120,-17.537338,-47.870483,,,,,,,
1524434609.314774,-0.095565,0.217461,-0.721623,-0.033475,-0.054304,-0.668317,-0.093172,-0.215751,-0.971993,-0.017698,-0.019539,0.028237,43.744476,-18.487617,-48.701599,,,,,,,
1524434609.334789,-0.093382,0.218419,-0.736418,-0.010202,-0.046987,-0.761955,-0.091031,-0.216686,-0.971988,0.048611,-0.006016,0.042773,43.617126,-19.700867,-49.362183,,,,,,,
1524434609.354808,-0.090670,0.219836,-0.753208,-0.001952,-0.047094,-0.848234,-0.088367,-0.218069,-0.971924,0.068714,-0.023416,0.042710,43.632706,-20.825253,-49.680481,,,,,,,
1524434609.374828,-0.088224,0.221205,-0.770589,-0.018103,-0.105510,-0.839817,-0.085963,-0.219405,-0.971839,0.011668,-0.066148,0.022605,41.908173,-20.382893,-49.598450,,,,,,,
1524434609.394847,-0.087882,0.222438,-0.787106,0.011280,-0.176627,-0.790588,-0.085606,-0.220609,-0.971598,0.017628,-0.065921,-0.016149,42.244385,-18.848587,-48.730774,,,,,,,
1524434609.414867,-0.087838,0.224998,-0.802677,0.088858,-0.172324,-0.749564,-0.085514,-0.223105,-0.971036,0.033878,-0.015863,0.021436,43.132782,-18.264961,-47.769348,,,,,,,
1524434609.434886,-0.088550,0.228671,-0.816789,0.127535,-0.204087,-0.660836,-0.086133,-0.226684,-0.970152,-0.046237,-0.000596,0.019759,42.806915,-17.667858,-47.287476,,,,,,,
1524434609.454906,-0.089508,0.230417,-0.829584,-0.050076,-0.179594,-0.617267,-0.087026,-0.228384,-0.969674,-0.078272,-0.045801,-0.093498,43.577423,-17.521988,-47.132202,,,,,,,
1524434609.474956,-0.089543,0.229192,-0.842642,-0.124588,-0.147752,-0.639085,-0.087085,-0.227191,-0.969949,-0.023877,-0.033140,0.025079,43.376022,-17.260052,-47.422668,,,,,,,
1524434609.494976,-0.090154,0.228792,-0.856674,-0.060023,-0.216883,-0.702602,-0.087686,-0.226801,-0.969986,0.074624,0.004206,0.058716,43.950119,-16.747124,-48.253052,,,,,,,
1524434609.514995,-0.091089,0.228999,-0.871957,-0.048765,-0.211652,-0.766478,-0.088588,-0.227002,-0.969857,0.067852,0.011457,0.017205,44.200256,-17.480507,-49.282593,,,,,,,
1524434609.535015,-0.091536,0.230405,-0.888209,0.032680,-0.206382,-0.798971,-0.088993,-0.228372,-0.969498,0.032932,0.018106,0.106980,44.440674,-17.861202,-49.851685,,,,,,,
1524434609.555034,-0.092256,0.233186,-0.904509,0.070064,-0.238259,-0.804048,-0.089632,-0.231078,-0.968798,0.008043,0.030563,0.091509,43.402603,-18.459255,-50.335938,,,,,,,
1524434609.575054,-0.092687,0.236024,-0.920772,0.072133,-0.160688,-0.788047,-0.089988,-0.233839,-0.968102,-0.042916,0.027739,0.036248,42.791412,-18.755478,-50.218506,,,,,,,
1524434609.595073,-0.090309,0.238868,-0.936730,0.065920,-0.034278,-0.795551,-0.087626,-0.236603,-0.967647,-0.059576,0.008103,0.000408,41.632675,-17.091431,-49.143433,,,,,,,
1524434609.615093,-0.086624,0.241271,-0.954190,0.030522,-0.024842,-0.894914,-0.084010,-0.238937,-0.967394,0.016749,-0.009843,0.011233,41.932266,-16.385635,-48.176147,,,,,,,
1524434609.635112,-0.081849,0.242651,-0.973381,-0.047922,0.039891,-0.950868,-0.079362,-0.240277,-0.967455,-0.004469,-0.045963,0.046434,42.456284,-15.442493,-47.309021,,,,,,,
1524434609.655162,-0.074694,0.242198,-0.993674,-0.122167,0.156696,-0.992937,-0.072446,-0.239837,-0.968106,-0.001162,-0.032303,0.056134,42.805740,-15.233593,-47.041809,,,,,,,
1524434609.675182,-0.065804,0.240751,-1.015170,-0.162065,0.206541,-1.062488,-0.063860,-0.238432,-0.969057,0.008486,-0.010958,0.084780,43.054901,-15.161953,-47.167358,,,,,,,
1524434609.695201,-0.054348,0.238194,-1.038328,-0.222105,0.379609,-1.134305,-0.052788,-0.235948,-0.970331,-0.055733,-0.037535,0.023660,44.180786,-14.483269,-47.520569,,,,,,,
1524434609.715221,-0.038471,0.234172,-1.062422,-0.265227,0.571829,-1.185759,-0.037411,-0.232038,-0.971987,-0.090885,-0.019686,0.008105,45.547073,-14.690624,-48.318665,,,,,,,
1524434609.735240,-0.020973,0.230039,-1.087960,-0.230368,0.565358,-1.263332,-0.020419,-0.228015,-0.973443,0.003878,0.006320,0.101083,45.977188,-15.534500,-49.209290,,,,,,,
1524434609.755260,-0.006059,0.226062,-1.114520,-0.176032,0.259378,-1.284281,-0.005905,-0.224141,-0.974539,0.085083,0.039464,-0.028437,45.904541,-15.771702,-49.349854,,,,,,,
1524434609.775279,-0.001557,0.226423,-1.136485,0.066356,0.087699,-0.949033,-0.001517,-0.224493,-0.974474,0.024634,-0.109247,-0.146497,45.303055,-17.144463,-49.883423,,,,,,,
1524434609.795299,0.009348,0.227768,-1.153697,0.071647,0.381098,-0.792317,0.009106,-0.225804,-0.974130,-0.087048,-0.040889,0.071817,44.782242,-15.677231,-48.628906,,,,,,,
1524434609.815319,0.015036,0.230281,-1.169737,0.164002,-0.043823,-0.779968,0.014638,-0.228251,-0.973492,0.043025,0.010218,0.083066,44.964966,-14.653831,-48.671143,,,,,,,
1524434609.835369,0.018477,0.232654,-1.185829,0.088125,0.074123,-0.759162,0.017978,-0.230561,-0.972892,-0.101001,-0.081481,0.027961,45.260269,-14.275990,-47.817383,,,,,,,
1524434609.855388,0.026346,0.232102,-1.199860,-0.070692,0.287796,-0.647253,0.025636,-0.230024,-0.972847,-0.140321,-0.121569,-0.135307,45.749283,-13.414810,-47.564575,,,,,,,
1524434609.875408,0.032858,0.229023,-1.213013,-0.159408,0.091249,-0.658507,0.031994,-0.227026,-0.973363,0.060245,-0.051340,-0.069530,46.892654,-13.238029,-47.391846,,,,,,,
1524434609.895427,0.035975,0.225467,-1.226918,-0.141010,-0.034160,-0.699951,0.035057,-0.223561,-0.974059,0.104866,-0.024852,0.068526,47.163162,-12.411282,-47.766479,,,,,,,
1524434609.915447,0.039245,0.223072,-1.242059,-0.063486,0.033751,-0.764447,0.038263,-0.221226,-0.974472,0.081290,-0.014553,0.054031,47.539185,-12.260323,-48.634216,,,,,,,
1524434609.935466,0.044289,0.221729,-1.258030,-0.027022,0.081540,-0.776992,0.043190,-0.219917,-0.974562,-0.023415,0.002570,0.001585,47.851044,-12.799335,-49.375000,,,,,,,
1524434609.955486,0.048338,0.220993,-1.273766,0.018668,-0.003430,-0.761761,0.047144,-0.219199,-0.974541,-0.050486,0.000845,0.032463,47.896988,-12.889523,-49.772522,,,,,,,
1524434609.975505,0.051866,0.221106,-1.289288,0.045172,0.029534,-0.737069,0.050581,-0.219309,-0.974343,-0.045378,-0.035849,0.036920,47.120163,-13.553478,-50.092468,,,,,,,
1524434609.995555,0.056508,0.220642,-1.302988,-0.002736,0.096603,-0.626543,0.055109,-0.218856,-0.974200,-0.069101,-0.041001,-0.014356,45.258789,-13.118931,-49.534729,,,,,,,
1524434610.015575,0.060188,0.219095,-1.315851,-0.070950,0.002024,-0.650450,0.058714,-0.217346,-0.974327,0.056780,0.010010,-0.044258,45.224411,-11.134232,-48.225708,,,,,,,
1524434610.035594,0.063017,0.216628,-1.329333,-0.058977,0.029618,-0.672753,0.061503,-0.214938,-0.974689,0.017461,0.034549,0.015247,45.316315,-10.136105,-47.067139,,,,,,,
1524434610.055614,0.067671,0.216929,-1.343359,0.124938,0.095451,-0.694963,0.066034,-0.215231,-0.974328,0.009695,0.062583,0.161660,46.372574,-9.059292,-46.540955,,,,,,,
1524434610.075633,0.071967,0.219463,-1.358190,0.185955,0.034868,-0.719067,0.070181,-0.217705,-0.973488,-0.015844,0.055932,0.011971,46.223969,-9.440559,-46.238159,,,,,,,
1524434610.095653,0.075519,0.222359,-1.373322,0.213793,-0.001269,-0.731669,0.073590,-0.220531,-0.972600,-0.014325,0.023037,0.028920,46.641403,-9.905315,-46.379944,,,,,,,
1524434610.115673,0.079221,0.225636,-1.388691,0.225546,0.026356,-0.729459,0.077132,-0.223726,-0.971595,0.000749,-0.008894,0.051414,48.144592,-9.284740,-47.434509,,,,,,,
1524434610.135692,0.082798,0.229176,-1.403954,0.239330,-0.010818,-0.722971,0.080541,-0.227175,-0.970518,0.042735,-0.029936,0.035078,48.690750,-10.100323,-48.606506,,,,,,,
1524434610.155712,0.085796,0.232401,-1.419553,0.211914,-0.032113,-0.763658,0.083387,-0.230315,-0.969537,0.050920,-0.060838,-0.028327,48.334106,-11.075260,-49.659424,,,,,,,
1524434610.175762,0.088724,0.234712,-1.436345,0.173941,-0.058742,-0.818272,0.086178,-0.232562,-0.968756,0.058475,-0.044613,0.000433,47.836533,-11.349239,-50.093933,,,,,,,
1524434610.195781,0.091415,0.236540,-1.453777,0.169898,-0.070461,-0.844946,0.088745,-0.234341,-0.968095,0.019989,-0.027058,0.034151,46.245514,-12.131561,-49.851868,,,,,,,
1524434610.215801,0.094296,0.238940,-1.471634,0.211609,-0.066221,-0.852126,0.091481,-0.236673,-0.967273,-0.003484,-0.039573,0.051166,45.330353,-10.610878,-48.608704,,,,,,,
1524434610.235820,0.096672,0.241246,-1.489497,0.183870,-0.112975,-0.859773,0.093726,-0.238913,-0.966507,0.000451,-0.003809,-0.013245,45.646912,-9.403713,-47.801758,,,,,,,
1524434610.255840,0.098790,0.242721,-1.507851,0.148841,-0.100252,-0.881327,0.095739,-0.240345,-0.965955,0.008418,-0.017681,0.019482,45.885178,-9.333042,-46.918884,,,,,,,
1524434610.275859,0.101174,0.243816,-1.525585,0.132390,-0.104441,-0.833474,0.098014,-0.241407,-0.965461,-0.029868,-0.050539,0.028450,46.264725,-9.264332,-46.689087,,,,,,,
1524434610.295879,0.102857,0.244043,-1.542964,0.068420,-0.131017,-0.846694,0.099633,-0.241628,-0.965241,0.022879,-0.031352,-0.033188,46.445084,-8.974754,-47.038513,,,,,,,
1524434610.315898,0.104371,0.242980,-1.560745,0.019436,-0.145907,-0.863013,0.101121,-0.240596,-0.965343,0.037566,-0.040166,0.009487,46.823853,-8.382351,-47.266174,,,,,,,
1524434610.335920,0.105415,0.241238,-1.577868,-0.011875,-0.158609,-0.825918,0.102173,-0.238905,-0.965653,-0.006943,-0.054445,0.023026,47.660294,-8.769459,-48.418884,,,,,,,
1524434610.355970,0.106328,0.239216,-1.594491,-0.016427,-0.142632,-0.792908,0.103105,-0.236941,-0.966038,-0.012163,-0.076994,0.047107,47.257019,-9.579739,-49.645752,,,,,,,
1524434610.375989,0.107730,0.237229,-1.609276,0.001552,-0.050026,-0.644632,0.104510,-0.235011,-0.966358,-0.102038,-0.110097,0.093311,47.001846,-9.969254,-49.951172,,,,,,,
1524434610.396009,0.110586,0.236550,-1.619250,-0.001646,0.035270,-0.398440,0.107287,-0.234350,-0.966214,-0.220904,-0.191538,0.139493,45.715698,-11.464184,-49.933533,,,,,,,
1524434610.416029,0.111562,0.232656,-1.625851,-0.249176,-0.117604,-0.316968,0.108331,-0.230563,-0.967008,-0.055643,-0.114743,-0.250201,44.448975,-9.820011,-48.704773,,,,,,,
1524434610.436048,0.111099,0.225486,-1.630590,-0.367296,-0.009138,-0.230364,0.108064,-0.223580,-0.968676,-0.028596,-0.137397,-0.055463,44.371536,-8.888504,-47.797913,,,,,,,
1524434610.456068,0.110697,0.219123,-1.632489,-0.265232,-0.097112,-0.072995,0.107830,-0.217374,-0.970114,-0.024990,-0.101016,0.141623,45.132004,-7.764877,-46.967651,,,,,,,
1524434610.476087,0.108831,0.214422,-1.633251,-0.205489,-0.066293,-0.064066,0.106129,-0.212783,-0.971319,0.004726,0.013503,0.037099,45.287827,-7.304348,-46.271790,,,,,,,
1524434610.496107,0.108385,0.211537,-1.633593,-0.101323,-0.022667,-0.006874,0.105761,-0.209962,-0.971972,-0.067447,0.011873,0.070773,45.674179,-7.134548,-46.355591,,,,,,,
1524434610.516157,0.108016,0.209891,-1.633494,-0.097988,-0.016311,-0.020708,0.105440,-0.208353,-0.972353,-0.003786,-0.011770,0.053240,46.013779,-6.561325,-46.906738,,,,,,,
1524434610.536176,0.107443,0.206754,-1.634234,-0.193798,-0.042912,-0.055461,0.104952,-0.205284,-0.973059,0.033719,-0.019295,-0.053644,46.932983,-6.786877,-47.786865,,,,,,,
1524434610.556196,0.106661,0.202084,-1.634215,-0.229434,-0.053482,-0.012000,0.104293,-0.200712,-0.974083,-0.010924,-0.043826,-0.028786,46.903397,-7.183746,-48.793396,,,,,,,
1524434610.576215,0.104447,0.198412,-1.634225,-0.164329,-0.133164,-0.017956,0.102212,-0.197113,-0.975038,0.057395,-0.016144,0.034334,46.620071,-8.351814,-49.176208,,,,,,,
1524434610.596235,0.102138,0.194791,-1.633774,-0.205155,-0.081068,0.015876,0.100032,-0.193561,-0.975975,-0.034679,-0.032223,-0.021797,46.378418,-9.958061,-49.556824,,,,,,,
1524434610.616254,0.101219,0.190197,-1.632629,-0.236277,-0.021548,0.040181,0.099224,-0.189052,-0.976941,-0.059719,-0.022221,0.002210,44.285751,-9.240662,-48.747192,,,,,,,
1524434610.636274,0.100527,0.186479,-1.631756,-0.155922,-0.037523,0.007680,0.098618,-0.185400,-0.977702,0.013718,0.019064,0.071635,44.662659,-7.731834,-48.618835,,,,,,,
1524434610.656293,0.099861,0.184118,-1.631661,-0.106637,-0.018422,-0.009041,0.098010,-0.183080,-0.978200,0.010969,0.045141,0.031835,44.798660,-7.330643,-47.574158,,,,,,,
1524434610.676313,0.099842,0.182494,-1.631631,-0.063901,0.011323,-0.008754,0.098021,-0.181483,-0.978497,-0.006652,0.015895,0.039349,45.646652,-7.069790,-46.974731,,,,,,,
1524434610.696363,0.101196,0.181219,-1.630838,-0.083715,0.124030,0.069986,0.099370,-0.180229,-0.978592,-0.092793,0.027870,-0.031631,46.114822,-7.451767,-46.923828,,,,,,,
